id,created_at,subject,from,to,cc,bcc,reply_to,last_event,sent_at,scheduled_at,api_key_id
9eed0997-6352-473e-9cb0-b036ba6e0126,2026-01-29 00:19:53.684829+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@uswarrants.org,,,,bounced,2026-01-29 00:19:53.814+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
d7938d0b-513a-4d1b-8d96-09cbe5d6c4ef,2026-01-29 00:19:54.184411+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta (1 records),GhostMyData <noreply@send.ghostmydata.com>,privacy@inmatesearcher.com,,,,bounced,2026-01-29 00:19:54.328+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
c2a0252c-b77d-4707-8685-e2a7f060f015,2026-01-29 07:46:35.020501+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@readyplayer.me,,,,bounced,2026-01-29 07:46:35.176+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
4be991d9-49e7-4689-bc12-8738f534002a,2026-01-29 07:46:52.844508+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@play.ht,,,,bounced,2026-01-29 07:46:52.976+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
7bc672e8-c832-49d9-acdd-e268ab267dac,2026-01-29 07:47:10.733807+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@wellsaidlabs.com,,,,bounced,2026-01-29 07:47:10.883+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
1fadd285-224a-43a4-b986-8d817ab14f08,2026-01-29 07:47:24.796768+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@deeparteffects.com,,,,bounced,2026-01-29 07:47:24.949+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
d02fc07d-8d27-4649-bf44-c57f1b5043fa,2026-01-29 07:47:58.190086+00,Data Deletion Request - CCPA/GDPR - Rakesh Kathuria,GhostMyData <noreply@send.ghostmydata.com>,privacy@peoplefinder.com,,,,bounced,2026-01-29 07:47:58.296+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
b4e3c94a-83ee-4697-90f6-2817bb4e8691,2026-01-29 07:53:03.466846+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@pinterest.com,,,,bounced,2026-01-29 07:53:03.599+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
9e6e38ee-f2e3-4720-846c-bfc530654ea8,2026-01-29 07:53:07.41409+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@google.com,,,,bounced,2026-01-29 07:53:07.532+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
367f1b3b-f7ec-49a1-9064-8d24ef1d6eb2,2026-01-29 07:53:11.255187+00,Data Deletion Request - CCPA/GDPR - Sandeep Gupta,GhostMyData <noreply@send.ghostmydata.com>,privacy@twitter.com,,,,bounced,2026-01-29 07:53:11.399+00,,fb3336bd-5b87-43ab-bb3a-d540492f8db5
